航班日期,航班号,机型,起飞/到达,机位,计划起飞时间,实际起飞时间,实际下轮挡
2021/7/27,8L9890,A320,D,154,2021/7/27 12:35,2021/7/27 13:11,2021/7/27 12:35
2021/7/27,CZ3516,B789,D,149,2021/7/27 12:40,2021/7/27 14:13,2021/7/27 13:10
2021/7/27,CZ6542,A320,D,187,2021/7/27 12:45,2021/7/27 14:06,2021/7/27 13:06
2021/7/27,MU2007,A332,D,22,2021/7/27 12:50,2021/7/27 13:31,2021/7/27 12:45
2021/7/27,MU9061,ARJ2,D,503,2021/7/27 12:50,2021/7/27 13:34,2021/7/27 12:48
2021/7/27,KN2356,B738,D,147,2021/7/27 12:55,2021/7/27 13:15,2021/7/27 12:49
2021/7/27,9C6755,A320,D,163,2021/7/27 12:55,2021/7/27 13:44,2021/7/27 12:56
2021/7/27,MU5377,B77W,D,14,2021/7/27 12:55,2021/7/27 13:50,2021/7/27 12:57
2021/7/27,HO1017,A20N,D,96,2021/7/27 13:00,2021/7/27 13:28,2021/7/27 12:52
2021/7/27,MU6399,A320,D,570,2021/7/27 13:00,2021/7/27 13:40,2021/7/27 13:08
2021/7/27,CZ6506,A320,D,156,2021/7/27 13:00,2021/7/27 13:51,2021/7/27 13:21
2021/7/27,CZ6534,A321,D,179,2021/7/27 13:05,2021/7/27 14:00,2021/7/27 13:04
2021/7/27,CA1666,B737,D,88,2021/7/27 13:10,2021/7/27 13:29,2021/7/27 12:58
2021/7/27,NX101,A21N,D,82,2021/7/27 13:10,2021/7/27 14:04,2021/7/27 13:15
2021/7/27,NH8434,B763,D,611,2021/7/27 13:10,2021/7/27 15:00,2021/7/27 14:44
2021/7/27,ZH9506,A333,D,57,2021/7/27 13:15,2021/7/27 14:40,2021/7/27 14:21
2021/7/27,GS6588,E195,D,185,2021/7/27 13:15,2021/7/27 14:27,2021/7/27 14:03
2021/7/27,FM9085,B738,D,101,2021/7/27 13:20,2021/7/27 13:44,2021/7/27 13:11
2021/7/27,KN2219,B737,D,134,2021/7/27 13:20,2021/7/27 13:37,2021/7/27 13:16
2021/7/27,CX367,B77W,D,87,2021/7/27 13:25,2021/7/27 15:42,2021/7/27 15:21
2021/7/27,HO1223,A321,D,815,2021/7/27 13:25,2021/7/27 13:51,2021/7/27 13:23
2021/7/27,MU5676,B738,D,15,2021/7/27 13:30,2021/7/27 16:07,2021/7/27 15:35
2021/7/27,CZ6752,A321,D,181,2021/7/27 13:30,2021/7/27 15:15,2021/7/27 14:56
2021/7/27,FM9225,B738,D,121,2021/7/27 13:30,2021/7/27 14:14,2021/7/27 13:50
2021/7/27,9C8867,A320,D,160,2021/7/27 13:35,2021/7/27 14:04,2021/7/27 13:44
2021/7/27,9C8847,A320,D,152,2021/7/27 13:40,2021/7/27 16:02,2021/7/27 15:27
2021/7/27,HO1191,A321,D,95,2021/7/27 13:40,2021/7/27 14:15,2021/7/27 13:53
2021/7/27,HO1233,A321,D,55,2021/7/27 13:45,2021/7/27 14:15,2021/7/27 13:41
2021/7/27,HO1039,A320,D,98,2021/7/27 13:45,2021/7/27 14:10,2021/7/27 13:36
2021/7/27,MU6331,A20N,D,115,2021/7/27 13:50,2021/7/27 14:01,2021/7/27 13:43
2021/7/27,MU2534,B738,D,131,2021/7/27 13:50,2021/7/27 14:08,2021/7/27 13:47
2021/7/27,CZ3852,B738,D,184,2021/7/27 13:50,2021/7/27 14:37,2021/7/27 14:11
2021/7/27,CA4514,A332,D,57,2021/7/27 13:50,2021/7/27 20:47,2021/7/27 20:29
2021/7/27,AA706D,B772,D,61,2021/7/27 13:55,2021/7/27 13:57,2021/7/27 13:36
2021/7/27,FM9133,B738,D,125,2021/7/27 13:55,2021/7/27 14:55,2021/7/27 14:25
2021/7/27,FM9193,B738,D,106,2021/7/27 13:55,2021/7/27 14:24,2021/7/27 13:59
2021/7/27,FM9293,B738,D,105,2021/7/27 14:00,2021/7/27 14:29,2021/7/27 14:10
2021/7/27,MU2683,B738,D,10,2021/7/27 14:00,2021/7/27 15:11,2021/7/27 14:57
2021/7/27,FM9326,B738,D,201,2021/7/27 14:05,2021/7/27 14:48,2021/7/27 14:30
2021/7/27,CZ8511,A320,D,183,2021/7/27 14:05,2021/7/27 14:57,2021/7/27 14:33
2021/7/27,HO1249,A320,D,92,2021/7/27 14:05,2021/7/27 14:39,2021/7/27 14:15
2021/7/27,CA641,A359,D,811,2021/7/27 14:10,2021/7/27 15:17,2021/7/27 14:59
2021/7/27,MU9716,B737,D,6,2021/7/27 14:10,2021/7/27 14:30,2021/7/27 14:19
2021/7/27,CZ3658,B738,D,187,2021/7/27 14:10,2021/7/27 15:54,2021/7/27 15:31
2021/7/27,MU5611,A20N,D,7,2021/7/27 14:15,2021/7/27 14:37,2021/7/27 14:05
2021/7/27,FM9161,B737,D,108,2021/7/27 14:15,2021/7/27 14:44,2021/7/27 14:29
2021/7/27,HO1157,A320,D,812,2021/7/27 14:15,2021/7/27 15:29,2021/7/27 15:14
2021/7/27,HO1117,A320,D,93,2021/7/27 14:20,2021/7/27 14:47,2021/7/27 14:25
2021/7/27,MU5501,B738,D,11,2021/7/27 14:20,2021/7/27 14:46,2021/7/27 14:13
2021/7/27,9C8629,A320,D,561,2021/7/27 14:25,2021/7/27 14:36,2021/7/27 14:22
2021/7/27,FM9183,B738,D,117,2021/7/27 14:25,2021/7/27 14:50,2021/7/27 14:18
2021/7/27,MU6967,A321,D,129,2021/7/27 14:30,2021/7/27 14:51,2021/7/27 14:22
2021/7/27,FM9211,B789,D,120,2021/7/27 14:35,2021/7/27 15:01,2021/7/27 14:38
2021/7/27,9C8733,A320,D,170,2021/7/27 14:35,2021/7/27 15:04,2021/7/27 14:45
2021/7/27,5Y518,B747,D,332,2021/7/27 14:40,2021/7/27 17:19,2021/7/27 16:41
2021/7/27,9C6807,A320,D,176,2021/7/27 14:40,2021/7/27 15:08,2021/7/27 14:50
2021/7/27,CZ3095,A333,D,59,2021/7/27 14:50,2021/7/27 16:34,2021/7/27 16:24
2021/7/27,9C8849,A320,D,162,2021/7/27 14:50,2021/7/27 15:31,2021/7/27 15:13
2021/7/27,9C8935,A320,D,553,2021/7/27 14:55,2021/7/27 15:19,2021/7/27 15:05
2021/7/27,FM9371,B738,D,139,2021/7/27 14:55,2021/7/27 15:07,2021/7/27 14:47
2021/7/27,HO1229,A320,D,52,2021/7/27 14:55,2021/7/27 15:14,2021/7/27 14:51
2021/7/27,9C6815,A320,D,159,2021/7/27 15:00,2021/7/27 15:51,2021/7/27 15:24
2021/7/27,MU5225,A321,D,122,2021/7/27 15:00,2021/7/27 15:33,2021/7/27 15:15
2021/7/27,MU5231,A321,D,143,2021/7/27 15:00,2021/7/27 15:53,2021/7/27 15:27
2021/7/27,HO1199,A320,D,97,2021/7/27 15:00,2021/7/27 15:44,2021/7/27 15:22
2021/7/27,MU5607,A20N,D,116,2021/7/27 15:00,2021/7/27 17:19,2021/7/27 17:00
2021/7/27,CA1053,B772,D,313,2021/7/27 15:00,2021/7/27 18:48,2021/7/27 18:17
2021/7/27,FM9143,B738,D,567,2021/7/27 15:05,2021/7/27 15:27,2021/7/27 15:01
2021/7/27,FM9399,B738,D,137,2021/7/27 15:05,2021/7/27 16:18,2021/7/27 15:42
2021/7/27,HO1275,A320,D,58,2021/7/27 15:05,2021/7/27 15:14,2021/7/27 15:02
2021/7/27,CA1975,A321,D,56,2021/7/27 15:10,2021/7/27 16:56,2021/7/27 16:43
2021/7/27,HO1183,A320,D,54,2021/7/27 15:10,2021/7/27 15:47,2021/7/27 15:32
2021/7/27,HO1297,A321,D,84,2021/7/27 15:15,2021/7/27 15:55,2021/7/27 15:30
2021/7/27,CA1937,A320,D,622,2021/7/27 15:15,2021/7/27 15:34,2021/7/27 15:10
2021/7/27,HO1121,A321,D,50,2021/7/27 15:25,2021/7/27 15:46,2021/7/27 15:19
2021/7/27,9C8901,A320,D,167,2021/7/27 15:25,2021/7/27 15:57,2021/7/27 15:22
2021/7/27,MU6271,A321,D,118,2021/7/27 15:30,2021/7/27 15:48,2021/7/27 15:25
2021/7/27,Y87501,B738,D,174,2021/7/27 15:30,2021/7/27 16:04,2021/7/27 15:47
2021/7/27,9C8869,A20N,D,154,2021/7/27 15:30,2021/7/27 15:59,2021/7/27 15:36
2021/7/27,HO1071,A320,D,51,2021/7/27 15:35,2021/7/27 16:05,2021/7/27 15:26
2021/7/27,MU5265,A321,D,145,2021/7/27 15:35,2021/7/27 16:11,2021/7/27 15:38
2021/7/27,CZ6210,A321,D,165,2021/7/27 15:35,2021/7/27 17:13,2021/7/27 16:59
2021/7/27,CZ6799,A333,D,190,2021/7/27 15:35,2021/7/27 16:39,2021/7/27 15:58
2021/7/27,MU6463,A319,D,109,2021/7/27 15:40,2021/7/27 16:02,2021/7/27 15:35
2021/7/27,MU5267,A319,D,104,2021/7/27 15:40,2021/7/27 15:58,2021/7/27 15:30
2021/7/27,MU5574,A320,D,119,2021/7/27 15:40,2021/7/27 16:02,2021/7/27 15:39
2021/7/27,HO1035,A320,D,803,2021/7/27 15:40,2021/7/27 16:20,2021/7/27 15:39
2021/7/27,MU9063,ARJ2,D,503,2021/7/27 15:45,2021/7/27 16:09,2021/7/27 15:47
2021/7/27,CA1973,A321,D,90,2021/7/27 15:45,2021/7/27 16:13,2021/7/27 16:02
2021/7/27,MU5281,A320,D,103,2021/7/27 15:50,2021/7/27 16:09,2021/7/27 15:43
2021/7/27,CZ6524,A321,D,183,2021/7/27 15:50,2021/7/27 16:05,2021/7/27 15:50
2021/7/27,AC7292,B77W,D,617,2021/7/27 15:55,2021/7/27 16:32,2021/7/27 16:18
2021/7/27,9C6617,A320,D,171,2021/7/27 15:55,2021/7/27 16:15,2021/7/27 15:49
2021/7/27,FM9189,B737,D,501,2021/7/27 16:00,2021/7/27 16:12,2021/7/27 15:56
2021/7/27,FM9215,B738,D,134,2021/7/27 16:00,2021/7/27 17:12,2021/7/27 16:55
2021/7/27,HO1165,A321,D,95,2021/7/27 16:00,2021/7/27 16:40,2021/7/27 16:26
2021/7/27,CZ8884,A321,D,181,2021/7/27 16:00,2021/7/27 17:07,2021/7/27 16:53
2021/7/27,FM9179,B738,D,12,2021/7/27 16:05,2021/7/27 16:23,2021/7/27 16:04
2021/7/27,CA1949,A333,D,91,2021/7/27 16:05,2021/7/27 17:13,2021/7/27 16:51
2021/7/27,MU5201,A20N,D,112,2021/7/27 16:05,2021/7/27 16:34,2021/7/27 16:12
2021/7/27,HO1107,A320,D,814,2021/7/27 16:05,2021/7/27 16:34,2021/7/27 16:09
2021/7/27,CA1969,A321,D,64,2021/7/27 16:10,2021/7/27 16:28,2021/7/27 16:03
2021/7/27,HO1095,A320,D,98,2021/7/27 16:10,2021/7/27 16:32,2021/7/27 16:10
2021/7/27,MU2354,A321,D,564,2021/7/27 16:10,2021/7/27 16:49,2021/7/27 16:28
2021/7/27,CZ6516,A321,D,148,2021/7/27 16:15,2021/7/27 16:50,2021/7/27 16:33
2021/7/27,MU6477,A319,D,147,2021/7/27 16:15,2021/7/27 16:43,2021/7/27 16:12
2021/7/27,CZ3968,B788,D,150,2021/7/27 16:15,2021/7/27 17:02,2021/7/27 16:43
2021/7/27,FM9267,B737,D,123,2021/7/27 16:15,2021/7/27 16:27,2021/7/27 16:06
2021/7/27,9C6277,A320,D,151,2021/7/27 16:20,2021/7/27 16:46,2021/7/27 16:19
2021/7/27,CZ3580,B738,D,185,2021/7/27 16:20,2021/7/27 19:05,2021/7/27 18:50
2021/7/27,FM9337,B738,D,121,2021/7/27 16:20,2021/7/27 16:55,2021/7/27 16:36
2021/7/27,FM9315,B738,D,126,2021/7/27 16:25,2021/7/27 16:48,2021/7/27 16:24
2021/7/27,MU5776,B738,D,14,2021/7/27 16:25,2021/7/27 16:39,2021/7/27 16:17
2021/7/27,MU6223,A20N,D,11,2021/7/27 16:30,2021/7/27 17:00,2021/7/27 16:44
2021/7/27,MU9991,A321,D,22,2021/7/27 16:30,2021/7/27 16:33,2021/7/27 16:16
2021/7/27,HU7407,A333,D,152,2021/7/27 16:30,2021/7/27 20:30,2021/7/27 20:11
2021/7/27,NX135,A21N,D,82,2021/7/27 16:40,2021/7/27 17:33,2021/7/27 17:17
2021/7/27,MU5445,A321,D,7,2021/7/27 16:40,2021/7/27 17:07,2021/7/27 16:55
2021/7/27,CZ3679,A321,D,188,2021/7/27 16:45,2021/7/27 17:36,2021/7/27 17:17
2021/7/27,MU5625,A20N,D,6,2021/7/27 16:45,2021/7/27 17:07,2021/7/27 16:45
2021/7/27,CZ3836,A333,D,169,2021/7/27 16:50,2021/7/27 19:36,2021/7/27 19:11
2021/7/27,9C6865,A320,D,153,2021/7/27 16:55,2021/7/27 17:04,2021/7/27 16:43
2021/7/27,CA1977,A320,D,589,2021/7/27 16:55,2021/7/27 17:18,2021/7/27 16:54
2021/7/27,FM9321,B738,D,122,2021/7/27 17:00,2021/7/27 19:17,2021/7/27 18:53
2021/7/27,MU5651,A20N,D,202,2021/7/27 17:00,2021/7/27 17:24,2021/7/27 17:03
2021/7/27,AA128,B789,D,85,2021/7/27 17:00,2021/7/27 17:46,2021/7/27 17:25
2021/7/27,MU5503,A319,D,560,2021/7/27 17:05,2021/7/27 17:18,2021/7/27 16:59
2021/7/27,MU9744,B737,D,6,2021/7/27 17:05,2021/7/27 18:51,2021/7/27 18:36
2021/7/27,CA1865,A321,D,86,2021/7/27 17:05,2021/7/27 17:15,2021/7/27 16:58
2021/7/27,CZ6976,B738,D,179,2021/7/27 17:05,2021/7/27 17:25,2021/7/27 17:07
2021/7/27,CZ5745,A320,D,184,2021/7/27 17:10,2021/7/27 17:27,2021/7/27 17:07
2021/7/27,9C6311,A320,D,163,2021/7/27 17:10,2021/7/27 17:44,2021/7/27 17:22
2021/7/27,HO1015,A320,D,92,2021/7/27 17:10,2021/7/27 17:24,2021/7/27 17:05
2021/7/27,FM9135,B738,D,9,2021/7/27 17:15,2021/7/27 17:30,2021/7/27 17:13
2021/7/27,MU5325,A20N,D,106,2021/7/27 17:15,2021/7/27 17:33,2021/7/27 17:06
2021/7/27,HO1221,A321,D,60,2021/7/27 17:15,2021/7/27 17:18,2021/7/27 17:04
2021/7/27,MU6367,A320,D,132,2021/7/27 17:20,2021/7/27 17:39,2021/7/27 17:19
2021/7/27,9C6497,A320,D,149,2021/7/27 17:20,2021/7/27 17:52,2021/7/27 17:34
2021/7/27,FM9343,B738,D,107,2021/7/27 17:20,2021/7/27 17:36,2021/7/27 17:17
2021/7/27,MU2524,B738,D,8,2021/7/27 17:20,2021/7/27 17:33,2021/7/27 17:20
2021/7/27,CA8315,A332,D,89,2021/7/27 17:25,2021/7/27 20:53,2021/7/27 20:42
2021/7/27,9C8697,A320,D,164,2021/7/27 17:25,2021/7/27 19:24,2021/7/27 19:08
2021/7/27,ZH9512,A322,D,97,2021/7/27 17:30,2021/7/27 18:36,2021/7/27 18:27
2021/7/27,MU5297,A320,D,146,2021/7/27 17:30,2021/7/27 17:47,2021/7/27 17:29
2021/7/27,MU7604,B737,D,12,2021/7/27 17:45,2021/7/27 18:22,2021/7/27 18:06
2021/7/27,HO1277,A20N,D,58,2021/7/27 17:45,2021/7/27 19:30,2021/7/27 19:06
2021/7/27,9C6153,A320,D,159,2021/7/27 17:50,2021/7/27 18:02,2021/7/27 17:47
2021/7/27,QR8799,B772,D,301,2021/7/27 17:50,2021/7/27 18:58,2021/7/27 18:44
2021/7/27,HO1171,A321,D,55,2021/7/27 17:55,2021/7/27 18:27,2021/7/27 17:42
2021/7/27,HO1025,A320,D,96,2021/7/27 17:55,2021/7/27 18:06,2021/7/27 17:49
2021/7/27,FM9393,B738,D,8,2021/7/27 18:00,2021/7/27 19:42,2021/7/27 19:29
2021/7/27,MU5383,A320,D,565,2021/7/27 18:00,2021/7/27 18:24,2021/7/27 18:01
2021/7/27,MU2676,A321,D,115,2021/7/27 18:00,2021/7/27 18:14,2021/7/27 17:55
2021/7/27,9C8801,A321,D,160,2021/7/27 18:00,2021/7/27 18:23,2021/7/27 18:05
2021/7/27,MU6513,A20N,D,143,2021/7/27 18:05,2021/7/27 18:21,2021/7/27 18:00
2021/7/27,9C6817,A320,D,155,2021/7/27 18:05,2021/7/27 18:27,2021/7/27 18:11
2021/7/27,MU6359,A333,D,210,2021/7/27 18:05,2021/7/27 18:09,2021/7/27 17:56
2021/7/27,MU5615,A20N,D,118,2021/7/27 18:05,2021/7/27 20:11,2021/7/27 19:52
2021/7/27,MU5549,A320,D,11,2021/7/27 18:10,2021/7/27 18:12,2021/7/27 18:00
2021/7/27,Y87515,B738,D,176,2021/7/27 18:10,2021/7/27 20:17,2021/7/27 19:47
2021/7/27,FM9369,B738,D,125,2021/7/27 18:10,2021/7/27 18:18,2021/7/27 18:02
2021/7/27,CZ6172,B738,D,177,2021/7/27 18:15,2021/7/27 19:48,2021/7/27 19:34
2021/7/27,CZ3585,B77W,D,156,2021/7/27 18:15,2021/7/27 18:41,2021/7/27 18:20
2021/7/27,9C8723,A320,D,162,2021/7/27 18:20,2021/7/27 18:53,2021/7/27 18:34
2021/7/27,NH960,B78X,D,613,2021/7/27 18:20,2021/7/27 18:06,2021/7/27 17:53
2021/7/27,FM9145,B738,D,142,2021/7/27 18:20,2021/7/27 18:46,2021/7/27 18:25
2021/7/27,AA9706,B772,D,63,2021/7/27 18:25,2021/7/27 18:09,2021/7/27 17:55
2021/7/27,FM9221,B738,D,117,2021/7/27 18:25,2021/7/27 18:40,2021/7/27 18:17
2021/7/27,CZ6974,B738,D,175,2021/7/27 18:30,2021/7/27 20:40,2021/7/27 20:18
2021/7/27,MU6079,A320,D,138,2021/7/27 18:35,2021/7/27 20:14,2021/7/27 19:54
2021/7/27,PN6374,A321,D,187,2021/7/27 18:35,2021/7/27 21:01,2021/7/27 20:42
2021/7/27,CZ6156,A320,D,150,2021/7/27 18:40,2021/7/27 19:08,2021/7/27 18:54
2021/7/27,ZH8724,A322,D,52,2021/7/27 18:40,2021/7/27 18:51,2021/7/27 18:42
2021/7/27,CA1993,A321,D,93,2021/7/27 18:40,2021/7/27 18:55,2021/7/27 18:36
2021/7/27,MU2358,A320,D,106,2021/7/27 18:45,2021/7/28 1:42,2021/7/28 1:24
2021/7/27,MU9069,ARJ2,D,501,2021/7/27 18:45,2021/7/27 19:26,2021/7/27 19:09
2021/7/27,FM9178,B738,D,110,2021/7/27 18:50,2021/7/27 19:01,2021/7/27 18:45
2021/7/27,CZ3594,B738,D,179,2021/7/27 18:50,2021/7/27 20:12,2021/7/27 19:57
2021/7/27,CZ6536,A321,D,188,2021/7/27 18:55,2021/7/27 20:01,2021/7/27 19:47
2021/7/27,CZ6502,A320,D,174,2021/7/27 18:55,2021/7/27 19:17,2021/7/27 18:59
2021/7/27,CA1836,A359,D,814,2021/7/27 19:00,2021/7/27 21:35,2021/7/27 21:12
2021/7/27,MU6345,A20N,D,139,2021/7/27 19:00,2021/7/27 19:08,2021/7/27 18:48
2021/7/27,FM9217,B738,D,141,2021/7/27 19:05,2021/7/27 19:21,2021/7/27 19:00
2021/7/27,9C8531,A320,D,170,2021/7/27 19:05,2021/7/27 19:13,2021/7/27 18:59
2021/7/27,MU5639,A320,D,7,2021/7/27 19:05,2021/7/27 19:13,2021/7/27 18:54
2021/7/27,HU7842,B738,D,173,2021/7/27 19:15,2021/7/27 21:30,2021/7/27 21:08
2021/7/27,ZH9514,A20N,D,54,2021/7/27 19:15,2021/7/27 21:06,2021/7/27 20:52
2021/7/27,HO1153,A320,D,51,2021/7/27 19:15,2021/7/27 19:36,2021/7/27 19:14
2021/7/27,HO1283,A320,D,94,2021/7/27 19:20,2021/7/27 19:28,2021/7/27 19:11
2021/7/27,9C6457,A20N,D,152,2021/7/27 19:20,2021/7/27 23:46,2021/7/27 23:25
2021/7/27,CZ6686,A320,D,165,2021/7/27 19:20,2021/7/27 20:23,2021/7/27 20:07
2021/7/27,HO1281,A320,D,98,2021/7/27 19:25,2021/7/27 19:51,2021/7/27 19:33
2021/7/27,HO1231,A321,D,86,2021/7/27 19:25,2021/7/27 22:05,2021/7/27 21:41
2021/7/27,MU6233,A319,D,129,2021/7/27 19:35,2021/7/27 19:45,2021/7/27 19:26
2021/7/27,MU2309,A320,D,123,2021/7/27 19:35,2021/7/27 23:36,2021/7/27 23:19
2021/7/27,CZ3756,B738,D,183,2021/7/27 19:40,2021/7/27 21:03,2021/7/27 20:52
2021/7/27,KN5706,B737,D,145,2021/7/27 19:45,2021/7/27 19:54,2021/7/27 19:32
2021/7/27,KY8222,B738,D,177,2021/7/27 19:45,2021/7/27 21:13,2021/7/27 20:57
2021/7/27,CZ6352,B738,D,185,2021/7/27 19:50,2021/7/27 21:30,2021/7/27 21:15
2021/7/27,CZ6226,A320,D,148,2021/7/27 19:50,2021/7/27 20:04,2021/7/27 19:50
2021/7/27,CA8912,B738,D,96,2021/7/27 19:55,2021/7/27 20:46,2021/7/27 20:39
2021/7/27,CZ6252,A320,D,166,2021/7/27 20:00,2021/7/27 20:32,2021/7/27 20:18
2021/7/27,CA4556,B738,D,90,2021/7/27 20:00,2021/7/28 0:01,2021/7/27 23:49
2021/7/27,MU5139,A319,D,120,2021/7/27 20:05,2021/7/27 20:18,2021/7/27 20:01
2021/7/27,MU6042,A320,D,147,2021/7/27 20:10,2021/7/27 21:52,2021/7/27 21:15
2021/7/27,9C6409,A320,D,163,2021/7/27 20:10,2021/7/27 20:45,2021/7/27 20:24
2021/7/27,9C8983,A320,D,157,2021/7/27 20:10,2021/7/27 21:17,2021/7/27 20:52
2021/7/27,FM9341,B738,D,103,2021/7/27 20:15,2021/7/27 20:59,2021/7/27 20:40
2021/7/27,MU5689,A20N,D,121,2021/7/27 20:15,2021/7/27 21:27,2021/7/27 21:01
2021/7/27,CA613D,A333,D,620,2021/7/27 20:15,2021/7/27 21:12,2021/7/27 21:00
2021/7/27,HU7220,B738,D,159,2021/7/27 20:15,2021/7/27 21:32,2021/7/27 21:07
2021/7/27,AC729D,B77W,D,615,2021/7/27 20:20,2021/7/27 20:36,2021/7/27 20:22
2021/7/27,MU561,B77W,D,18,2021/7/27 20:20,2021/7/28 0:18,2021/7/28 0:01
2021/7/27,MU5794,B738,D,146,2021/7/27 20:25,2021/7/27 22:00,2021/7/27 21:34
2021/7/27,ZH9532,A320,D,53,2021/7/27 20:25,2021/7/27 20:23,2021/7/27 20:06
2021/7/27,HU7614,A333,D,154,2021/7/27 20:30,2021/7/27 22:49,2021/7/27 22:33
2021/7/27,CZ6554,A332,D,189,2021/7/27 20:35,2021/7/27 21:22,2021/7/27 21:04
2021/7/27,NS3218,B738,D,190,2021/7/27 20:35,2021/7/27 20:56,2021/7/27 20:32
2021/7/27,PO998,B748,D,338,2021/7/27 20:45,2021/7/27 22:22,2021/7/27 21:43
2021/7/27,JD5666,A320,D,184,2021/7/27 20:45,2021/7/27 21:56,2021/7/27 21:33
2021/7/27,9C6223,A320,D,160,2021/7/27 20:55,2021/7/27 21:51,2021/7/27 21:17
2021/7/27,CZ6782,B77W,D,155,2021/7/27 20:55,2021/7/27 23:29,2021/7/27 23:12
2021/7/27,CZ6766,A321,D,176,2021/7/27 21:00,2021/7/27 22:01,2021/7/27 21:39
2021/7/27,MU7577,A332,D,20,2021/7/27 21:00,2021/7/28 0:24,2021/7/28 0:10
2021/7/27,ZH9518,A333,D,816,2021/7/27 21:00,2021/7/27 22:37,2021/7/27 22:21
2021/7/27,9C6491,A320,D,171,2021/7/27 21:00,2021/7/27 21:20,2021/7/27 20:57
2021/7/27,HO1067,A20N,D,92,2021/7/27 21:00,2021/7/27 22:11,2021/7/27 21:48
2021/7/27,FM9319,B738,D,9,2021/7/27 21:00,2021/7/27 21:01,2021/7/27 20:46
2021/7/27,MU2232,A320,D,122,2021/7/27 21:05,2021/7/27 23:23,2021/7/27 22:58
2021/7/27,MU5433,A321,D,207,2021/7/27 21:05,2021/7/27 21:06,2021/7/27 20:53
2021/7/27,FM9159,B738,D,107,2021/7/27 21:05,2021/7/27 21:10,2021/7/27 20:55
2021/7/27,CZ6578,B738,D,150,2021/7/27 21:05,2021/7/27 21:39,2021/7/27 21:27
2021/7/27,MU5619,A20N,D,140,2021/7/27 21:10,2021/7/27 21:29,2021/7/27 21:03
2021/7/27,CZ3970,A321,D,156,2021/7/27 21:10,2021/7/27 22:17,2021/7/27 21:57
2021/7/27,CA4564,A20N,D,88,2021/7/27 21:10,2021/7/27 22:05,2021/7/27 21:47
2021/7/27,FM9223,B738,D,131,2021/7/27 21:15,2021/7/27 21:44,2021/7/27 21:13
2021/7/27,MU5603,A320,D,119,2021/7/27 21:15,2021/7/27 21:44,2021/7/27 21:11
2021/7/27,MU6469,A319,D,125,2021/7/27 21:15,2021/7/27 21:43,2021/7/27 21:10
2021/7/27,MU5506,A321,D,142,2021/7/27 21:20,2021/7/27 23:20,2021/7/27 22:57
2021/7/27,CZ3544,B738,D,174,2021/7/27 21:20,2021/7/27 22:00,2021/7/27 21:31
2021/7/27,FM9299,B738,D,134,2021/7/27 21:20,2021/7/27 21:39,2021/7/27 21:05
2021/7/27,HO1143,A321,D,55,2021/7/27 21:20,2021/7/27 21:50,2021/7/27 21:23
2021/7/27,HO1099,A321,D,62,2021/7/27 21:25,2021/7/27 21:22,2021/7/27 21:03
2021/7/27,MU5186,A332,D,133,2021/7/27 21:30,2021/7/27 21:47,2021/7/27 21:26
2021/7/27,MU9712,B737,D,116,2021/7/27 21:30,2021/7/27 23:02,2021/7/27 22:43
2021/7/27,MU7547,B77W,D,507,2021/7/27 21:35,2021/7/28 0:23,2021/7/28 0:02
2021/7/27,FM9383,B738,D,115,2021/7/27 21:35,2021/7/27 21:54,2021/7/27 21:36
2021/7/27,MU211,A332,D,22,2021/7/27 21:35,2021/7/28 1:17,2021/7/28 0:56
2021/7/27,CZ6526,A321,D,188,2021/7/27 21:40,2021/7/27 22:11,2021/7/27 21:51
2021/7/27,ZH9520,A322,D,52,2021/7/27 21:45,2021/7/27 23:24,2021/7/27 23:11
2021/7/27,9C6439,A320,D,151,2021/7/27 21:50,2021/7/27 23:15,2021/7/27 22:58
2021/7/27,9C6477,A320,D,163,2021/7/27 21:55,2021/7/27 22:41,2021/7/27 22:23
2021/7/27,MU5367,A319,D,562,2021/7/27 21:55,2021/7/27 22:03,2021/7/27 21:46
2021/7/27,CZ3290,B738,D,153,2021/7/27 22:00,2021/7/27 22:30,2021/7/27 22:10
2021/7/27,CZ8212,A321,D,181,2021/7/27 22:00,2021/7/27 22:15,2021/7/27 22:04
2021/7/27,MU7281,A333,D,312,2021/7/27 22:00,2021/7/28 0:50,2021/7/28 0:14
2021/7/27,HO1253,A321,D,54,2021/7/27 22:05,2021/7/27 22:40,2021/7/27 22:13
2021/7/27,MU6063,A321,D,106,2021/7/27 22:05,2021/7/27 22:17,2021/7/27 21:56
2021/7/27,FM9525,B738,D,6,2021/7/27 22:10,2021/7/27 22:27,2021/7/27 22:03
2021/7/27,CZ3598,B738,D,182,2021/7/27 22:10,2021/7/27 22:34,2021/7/27 22:16
2021/7/27,MU5661,A321,D,102,2021/7/27 22:15,2021/7/27 23:12,2021/7/27 22:48
2021/7/27,MU2544,B738,D,11,2021/7/27 22:15,2021/7/27 22:29,2021/7/27 22:07
2021/7/27,MU5214,B738,D,7,2021/7/27 22:15,2021/7/28 0:10,2021/7/27 23:51
2021/7/27,CZ3686,A321,D,185,2021/7/27 22:15,2021/7/27 23:05,2021/7/27 22:45
2021/7/27,NX9111,A21N,D,82,2021/7/27 22:20,2021/7/27 22:46,2021/7/27 22:30
2021/7/27,MU5245,A20N,D,129,2021/7/27 22:20,2021/7/27 22:31,2021/7/27 22:11
