航班日期,航班号,机型,起飞/到达,机位,计划时间,实际时间,实际上轮挡,计划起飞时间,实际起飞时间
2021/7/26,HO1280,A320,A,53,2021/7/26 23:59,2021/7/27 0:20,2021/7/27 0:35,2021/7/26 23:09,2021/7/26 23:30
2021/7/26,HO1102,A320,A,811,2021/7/26 23:59,2021/7/27 3:32,2021/7/27 3:43,2021/7/26 23:09,2021/7/27 2:42
2021/7/26,HO2004,A321,A,804,2021/7/26 23:59,2021/7/27 0:02,2021/7/27 0:16,2021/7/26 23:09,2021/7/26 23:12
2021/7/26,CZ6507,A333,A,154,2021/7/26 23:59,2021/7/26 23:30,2021/7/26 23:49,2021/7/26 23:09,2021/7/26 22:40
2021/7/27,NH8431,B772,A,616,2021/7/27 0:05,2021/7/26 23:48,2021/7/27 0:08,2021/7/26 23:15,2021/7/26 22:58
2021/7/27,MU5652,A20N,A,140,2021/7/27 0:10,2021/7/26 23:07,2021/7/26 23:23,2021/7/26 23:20,2021/7/26 22:17
2021/7/27,MU5694,A319,A,132,2021/7/27 0:15,2021/7/26 23:45,2021/7/27 0:00,2021/7/26 23:25,2021/7/26 22:55
2021/7/27,MU6254,A20N,A,10,2021/7/27 0:20,2021/7/26 23:39,2021/7/27 0:05,2021/7/26 23:30,2021/7/26 22:49
2021/7/27,CZ3586,B77W,A,170,2021/7/27 0:20,2021/7/27 0:30,2021/7/27 0:45,2021/7/26 23:30,2021/7/26 23:40
2021/7/27,FM9360,B737,A,102,2021/7/27 0:20,2021/7/26 23:53,2021/7/27 0:04,2021/7/26 23:30,2021/7/26 23:03
2021/7/27,MU6216,A20N,A,104,2021/7/27 0:20,2021/7/26 23:47,2021/7/26 23:55,2021/7/26 23:30,2021/7/26 22:57
2021/7/27,MU9070,ARJ2,A,502,2021/7/27 0:20,2021/7/26 23:42,2021/7/26 23:48,2021/7/26 23:30,2021/7/26 22:52
2021/7/27,MU6064,A320,A,108,2021/7/27 0:25,2021/7/26 23:51,2021/7/27 0:08,2021/7/26 23:35,2021/7/26 23:01
2021/7/27,PO217,B744,A,337,2021/7/27 0:30,2021/7/27 1:02,2021/7/27 1:05,2021/7/26 23:40,2021/7/27 0:12
2021/7/27,HU7884,B738,A,180,2021/7/27 0:35,2021/7/27 0:08,2021/7/27 0:18,2021/7/26 23:45,2021/7/26 23:18
2021/7/27,MU6780,A320,A,562,2021/7/27 0:40,2021/7/27 0:13,2021/7/27 0:32,2021/7/26 23:50,2021/7/26 23:23
2021/7/27,N8855,B744,A,315,2021/7/27 0:40,2021/7/26 23:54,2021/7/27 0:20,2021/7/26 23:50,2021/7/26 23:04
2021/7/27,MU5612,A20N,A,566,2021/7/27 0:40,2021/7/27 0:19,2021/7/27 0:34,2021/7/26 23:50,2021/7/26 23:29
2021/7/27,FM9412,B738,A,131,2021/7/27 0:45,2021/7/27 2:57,2021/7/27 3:41,2021/7/26 23:55,2021/7/27 2:07
2021/7/27,CA8444,B772,A,318,2021/7/27 1:00,2021/7/27 11:47,2021/7/27 11:52,2021/7/27 0:10,2021/7/27 10:57
2021/7/27,CA1066,B772,A,326,2021/7/27 1:00,2021/7/27 11:06,2021/7/27 11:13,2021/7/27 0:10,2021/7/27 10:16
2021/7/27,FM9544,B738,A,202,2021/7/27 1:05,2021/7/27 1:56,2021/7/27 2:05,2021/7/27 0:15,2021/7/27 1:06
2021/7/27,HO1196,A321,A,626,2021/7/27 1:05,2021/7/27 0:24,2021/7/27 0:40,2021/7/27 0:15,2021/7/26 23:34
2021/7/27,MU6514,A320,A,570,2021/7/27 1:10,2021/7/27 0:55,2021/7/27 1:08,2021/7/27 0:20,2021/7/27 0:05
2021/7/27,MU5228,A321,A,564,2021/7/27 1:10,2021/7/27 0:48,2021/7/27 1:04,2021/7/27 0:20,2021/7/26 23:58
2021/7/27,MU5819,B737,A,129,2021/7/27 1:15,2021/7/27 0:39,2021/7/27 0:54,2021/7/27 0:25,2021/7/26 23:49
2021/7/27,BR672,B772,A,618,2021/7/27 1:15,2021/7/27 1:19,2021/7/27 1:34,2021/7/27 0:25,2021/7/27 0:29
2021/7/27,NH8517,B763,A,615,2021/7/27 1:20,2021/7/27 0:51,2021/7/27 1:09,2021/7/27 0:30,2021/7/27 0:01
2021/7/27,MU6080,A320,A,114,2021/7/27 1:25,2021/7/27 0:44,2021/7/27 0:55,2021/7/27 0:35,2021/7/26 23:54
2021/7/27,MU6360,A333,A,119,2021/7/27 1:25,2021/7/27 3:02,2021/7/27 3:08,2021/7/27 0:35,2021/7/27 2:12
2021/7/27,PO715,B744,A,337,2021/7/27 1:25,2021/7/27 6:05,2021/7/27 6:10,2021/7/27 0:35,2021/7/27 5:15
2021/7/27,HO1026,A320,A,801,2021/7/27 1:30,2021/7/27 2:27,2021/7/27 2:41,2021/7/27 0:40,2021/7/27 1:37
2021/7/27,FM9342,B738,A,147,2021/7/27 1:30,2021/7/27 1:12,2021/7/27 1:23,2021/7/27 0:40,2021/7/27 0:22
2021/7/27,NH967,B789,A,617,2021/7/27 1:35,2021/7/27 1:17,2021/7/27 1:33,2021/7/27 0:45,2021/7/27 0:27
2021/7/27,9C6154,A321,A,155,2021/7/27 1:35,2021/7/27 3:10,2021/7/27 3:20,2021/7/27 0:45,2021/7/27 2:20
2021/7/27,MU6228,A321,A,137,2021/7/27 1:50,2021/7/27 1:06,2021/7/27 1:24,2021/7/27 1:00,2021/7/27 0:16
2021/7/27,MU5528,A20N,A,106,2021/7/27 2:05,2021/7/27 1:11,2021/7/27 1:25,2021/7/27 1:15,2021/7/27 0:21
2021/7/27,PO211,B744,A,328,2021/7/27 2:20,2021/7/27 2:42,2021/7/27 3:38,2021/7/27 1:30,2021/7/27 1:52
2021/7/27,SV994,B772,A,304,2021/7/27 2:30,2021/7/27 2:19,2021/7/27 2:31,2021/7/27 1:40,2021/7/27 1:29
2021/7/27,CA1024,B772,A,313,2021/7/27 2:35,2021/7/27 12:46,2021/7/27 12:53,2021/7/27 1:45,2021/7/27 11:56
2021/7/27,9C8698,A320,A,165,2021/7/27 2:35,2021/7/27 4:05,2021/7/27 4:17,2021/7/27 1:45,2021/7/27 3:15
2021/7/27,9C8802,A320,A,152,2021/7/27 2:40,2021/7/27 2:25,2021/7/27 2:40,2021/7/27 1:50,2021/7/27 1:35
2021/7/27,ET3778,B772,A,301,2021/7/27 3:00,2021/7/27 3:00,2021/7/27 3:11,2021/7/27 2:10,2021/7/27 2:10
2021/7/27,HO3011,A321,A,409A,2021/7/27 3:10,2021/7/27 2:45,2021/7/27 3:02,2021/7/27 2:20,2021/7/27 1:55
2021/7/27,9C6866,A320,A,184,2021/7/27 3:25,2021/7/27 2:38,2021/7/27 2:46,2021/7/27 2:35,2021/7/27 1:48
2021/7/27,HU8413,A330,A,590,2021/7/27 4:00,2021/7/27 11:19,2021/7/27 11:31,2021/7/27 3:10,2021/7/27 10:29
2021/7/27,HU7408,A333,A,169,2021/7/27 4:10,2021/7/27 3:41,2021/7/27 3:53,2021/7/27 3:20,2021/7/27 2:51
2021/7/27,5Y537,B744,A,323,2021/7/27 4:15,2021/7/27 3:45,2021/7/27 4:06,2021/7/27 3:25,2021/7/27 2:55
2021/7/27,XJ760,A333,A,61,2021/7/27 4:20,2021/7/27 4:18,2021/7/27 4:37,2021/7/27 3:30,2021/7/27 3:28
2021/7/27,9C6940,A320,A,553,2021/7/27 4:35,2021/7/27 4:57,2021/7/27 5:16,2021/7/27 3:45,2021/7/27 4:07
2021/7/27,LX2688,B77W,A,67,2021/7/27 4:45,2021/7/27 5:00,2021/7/27 5:16,2021/7/27 3:55,2021/7/27 4:10
2021/7/27,N8695,B744,A,313,2021/7/27 4:50,2021/7/27 6:20,2021/7/27 6:32,2021/7/27 4:00,2021/7/27 5:30
2021/7/27,PO907,B744,A,333,2021/7/27 5:00,2021/7/27 6:23,2021/7/27 6:29,2021/7/27 4:10,2021/7/27 5:33
2021/7/27,BK331U,B738,A,55,2021/7/27 5:30,2021/7/27 7:13,2021/7/27 7:33,2021/7/27 4:40,2021/7/27 6:23
2021/7/27,AC027,B77W,A,83,2021/7/27 6:40,2021/7/27 6:01,2021/7/27 6:14,2021/7/27 5:50,2021/7/27 5:11
2021/7/27,MU9743,B737,A,139,2021/7/27 6:50,2021/7/27 6:32,2021/7/27 6:41,2021/7/27 6:00,2021/7/27 5:42
2021/7/27,CZ406,B772,A,322,2021/7/27 7:20,2021/7/28 0:56,2021/7/28 1:03,2021/7/27 6:30,2021/7/28 0:06
2021/7/27,CA459Y,A321,A,58,2021/7/27 7:30,2021/7/27 7:25,2021/7/27 7:46,2021/7/27 6:40,2021/7/27 6:35
2021/7/27,9C6108,A320,A,162,2021/7/27 7:55,2021/7/27 8:04,2021/7/27 8:17,2021/7/27 7:05,2021/7/27 7:14
2021/7/27,MU5573,A320,A,101,2021/7/27 8:15,2021/7/27 7:32,2021/7/27 7:49,2021/7/27 7:25,2021/7/27 6:42
2021/7/27,9C6686,A320,A,163,2021/7/27 8:30,2021/7/27 8:13,2021/7/27 8:23,2021/7/27 7:40,2021/7/27 7:23
2021/7/27,FM9552,B738,A,10,2021/7/27 8:45,2021/7/27 8:49,2021/7/27 9:14,2021/7/27 7:55,2021/7/27 7:59
2021/7/27,CA8953,B738,A,97,2021/7/27 8:45,2021/7/27 8:28,2021/7/27 8:43,2021/7/27 7:55,2021/7/27 7:38
2021/7/27,FM9526,B738,A,139,2021/7/27 8:45,2021/7/27 8:38,2021/7/27 8:54,2021/7/27 7:55,2021/7/27 7:48
2021/7/27,MU5502,A321,A,6,2021/7/27 8:55,2021/7/27 9:03,2021/7/27 9:25,2021/7/27 8:05,2021/7/27 8:13
2021/7/27,HU7331,B738,A,185,2021/7/27 8:55,2021/7/27 8:53,2021/7/27 9:06,2021/7/27 8:05,2021/7/27 8:03
2021/7/27,MU6364,A320,A,558,2021/7/27 8:55,2021/7/27 8:44,2021/7/27 8:59,2021/7/27 8:05,2021/7/27 7:54
2021/7/27,MU2523,B738,A,110,2021/7/27 9:15,2021/7/27 9:09,2021/7/27 9:25,2021/7/27 8:25,2021/7/27 8:19
2021/7/27,MU5402,A332,A,133,2021/7/27 9:20,2021/7/27 9:12,2021/7/27 9:29,2021/7/27 8:30,2021/7/27 8:22
2021/7/27,CX3258,B748,A,314,2021/7/27 9:25,2021/7/27 9:14,2021/7/27 9:54,2021/7/27 8:35,2021/7/27 8:24
2021/7/27,LD782D,A333,A,338,2021/7/27 9:30,2021/7/27 9:23,2021/7/27 9:29,2021/7/27 8:40,2021/7/27 8:33
2021/7/27,MU5332,A321,A,146,2021/7/27 9:35,2021/7/27 9:34,2021/7/27 9:53,2021/7/27 8:45,2021/7/27 8:44
2021/7/27,FM9322,B738,A,112,2021/7/27 9:35,2021/7/27 8:52,2021/7/27 8:59,2021/7/27 8:45,2021/7/27 8:02
2021/7/27,MU6470,A319,A,104,2021/7/27 9:35,2021/7/27 9:28,2021/7/27 9:48,2021/7/27 8:45,2021/7/27 8:38
2021/7/27,CZ6521,A321,A,180,2021/7/27 9:35,2021/7/27 9:13,2021/7/27 9:27,2021/7/27 8:45,2021/7/27 8:23
2021/7/27,MU5662,A321,A,102,2021/7/27 9:35,2021/7/27 9:19,2021/7/27 9:34,2021/7/27 8:45,2021/7/27 8:29
2021/7/27,FM9382,B738,A,106,2021/7/27 9:40,2021/7/27 9:32,2021/7/27 9:49,2021/7/27 8:50,2021/7/27 8:42
2021/7/27,MU5183,A321,A,15,2021/7/27 9:40,2021/7/27 10:23,2021/7/27 10:35,2021/7/27 8:50,2021/7/27 9:33
2021/7/27,FM9070,B738,A,114,2021/7/27 9:45,2021/7/27 11:18,2021/7/27 11:29,2021/7/27 8:55,2021/7/27 10:28
2021/7/27,AA9708,B789,A,63,2021/7/27 9:45,2021/7/27 9:40,2021/7/27 9:58,2021/7/27 8:55,2021/7/27 8:50
2021/7/27,MU5424,A321,A,146,2021/7/27 9:45,2021/7/27 11:41,2021/7/27 11:52,2021/7/27 8:55,2021/7/27 10:51
2021/7/27,MU5690,A20N,A,108,2021/7/27 9:45,2021/7/27 9:36,2021/7/27 9:51,2021/7/27 8:55,2021/7/27 8:46
2021/7/27,MU9643,A320,A,109,2021/7/27 9:45,2021/7/27 9:38,2021/7/27 9:53,2021/7/27 8:55,2021/7/27 8:48
2021/7/27,MU5246,A320,A,138,2021/7/27 9:50,2021/7/27 9:22,2021/7/27 9:35,2021/7/27 9:00,2021/7/27 8:32
2021/7/27,MU5602,A320,A,143,2021/7/27 9:50,2021/7/27 8:55,2021/7/27 9:07,2021/7/27 9:00,2021/7/27 8:05
2021/7/27,FM9300,B738,A,115,2021/7/27 9:50,2021/7/27 10:29,2021/7/27 10:35,2021/7/27 9:00,2021/7/27 9:39
2021/7/27,MU5368,A321,A,116,2021/7/27 9:50,2021/7/27 9:58,2021/7/27 10:16,2021/7/27 9:00,2021/7/27 9:08
2021/7/27,MU9893,A321,A,141,2021/7/27 9:55,2021/7/27 12:48,2021/7/27 13:09,2021/7/27 9:05,2021/7/27 11:58
2021/7/27,FM9302,B738,A,132,2021/7/27 9:55,2021/7/27 9:53,2021/7/27 10:07,2021/7/27 9:05,2021/7/27 9:03
2021/7/27,9C6478,A320,A,159,2021/7/27 9:55,2021/7/27 9:36,2021/7/27 9:49,2021/7/27 9:05,2021/7/27 8:46
2021/7/27,HU7613,A333,A,177,2021/7/27 9:55,2021/7/27 10:06,2021/7/27 10:22,2021/7/27 9:05,2021/7/27 9:16
2021/7/27,CZ3823,B737,A,176,2021/7/27 10:00,2021/7/27 11:23,2021/7/27 11:43,2021/7/27 9:10,2021/7/27 10:33
2021/7/27,HU7721,B789,A,150,2021/7/27 10:05,2021/7/27 9:46,2021/7/27 10:00,2021/7/27 9:15,2021/7/27 8:56
2021/7/27,FU6519,B738,A,181,2021/7/27 10:05,2021/7/27 9:50,2021/7/27 10:12,2021/7/27 9:15,2021/7/27 9:00
2021/7/27,CA1835,A359,A,811,2021/7/27 10:15,2021/7/27 12:34,2021/7/27 12:48,2021/7/27 9:25,2021/7/27 11:44
2021/7/27,CZ3591,B738,A,183,2021/7/27 10:15,2021/7/27 9:43,2021/7/27 9:55,2021/7/27 9:25,2021/7/27 8:53
2021/7/27,CA4503,A333,A,89,2021/7/27 10:15,2021/7/27 11:32,2021/7/27 11:45,2021/7/27 9:25,2021/7/27 10:42
2021/7/27,MU5620,A321,A,211,2021/7/27 10:20,2021/7/27 12:07,2021/7/27 12:35,2021/7/27 9:30,2021/7/27 11:17
2021/7/27,FM9346,B738,A,134,2021/7/27 10:20,2021/7/27 9:53,2021/7/27 10:14,2021/7/27 9:30,2021/7/27 9:03
2021/7/27,FM9384,B738,A,103,2021/7/27 10:25,2021/7/27 10:06,2021/7/27 10:30,2021/7/27 9:35,2021/7/27 9:16
2021/7/27,ZH9501,A333,A,57,2021/7/27 10:30,2021/7/27 10:02,2021/7/27 10:16,2021/7/27 9:40,2021/7/27 9:12
2021/7/27,KN2355,B738,A,147,2021/7/27 10:30,2021/7/27 10:59,2021/7/27 11:10,2021/7/27 9:40,2021/7/27 10:09
2021/7/27,MU6234,A319,A,560,2021/7/27 10:35,2021/7/27 10:19,2021/7/27 10:35,2021/7/27 9:45,2021/7/27 9:29
2021/7/27,MU5795,B738,A,144,2021/7/27 10:40,2021/7/27 11:55,2021/7/27 12:16,2021/7/27 9:50,2021/7/27 11:05
2021/7/27,9C6374,A320,A,174,2021/7/27 10:40,2021/7/27 10:39,2021/7/27 10:52,2021/7/27 9:50,2021/7/27 9:49
2021/7/27,CZ6257,A320,A,184,2021/7/27 10:45,2021/7/27 9:56,2021/7/27 10:18,2021/7/27 9:55,2021/7/27 9:06
2021/7/27,CZ6503,A333,A,190,2021/7/27 10:45,2021/7/27 10:04,2021/7/27 10:23,2021/7/27 9:55,2021/7/27 9:14
2021/7/27,OQ2307,A21N,A,165,2021/7/27 10:50,2021/7/27 10:26,2021/7/27 10:40,2021/7/27 10:00,2021/7/27 9:36
2021/7/27,MU9701,B738,A,9,2021/7/27 10:50,2021/7/27 10:44,2021/7/27 10:53,2021/7/27 10:00,2021/7/27 9:54
2021/7/27,MU6041,A320,A,137,2021/7/27 10:50,2021/7/27 10:41,2021/7/27 10:52,2021/7/27 10:00,2021/7/27 9:51
2021/7/27,MU9066,ARJ2,A,510,2021/7/27 10:55,2021/7/27 10:50,2021/7/27 10:57,2021/7/27 10:05,2021/7/27 10:00
2021/7/27,ZH9523,A320,A,51,2021/7/27 10:55,2021/7/27 10:42,2021/7/27 11:04,2021/7/27 10:05,2021/7/27 9:52
2021/7/27,MU6350,A321,A,118,2021/7/27 10:55,2021/7/27 11:24,2021/7/27 11:48,2021/7/27 10:05,2021/7/27 10:34
2021/7/27,FM9160,B738,A,142,2021/7/27 10:55,2021/7/27 10:52,2021/7/27 11:04,2021/7/27 10:05,2021/7/27 10:02
2021/7/27,HU7845,B789,A,153,2021/7/27 11:00,2021/7/27 10:48,2021/7/27 10:58,2021/7/27 10:10,2021/7/27 9:58
2021/7/27,MU5296,A320,A,132,2021/7/27 11:00,2021/7/27 12:40,2021/7/27 12:52,2021/7/27 10:10,2021/7/27 11:50
2021/7/27,CA8265,A320,A,94,2021/7/27 11:00,2021/7/27 12:19,2021/7/27 12:29,2021/7/27 10:10,2021/7/27 11:29
2021/7/27,CZ3689,B738,A,189,2021/7/27 11:05,2021/7/27 11:50,2021/7/27 12:09,2021/7/27 10:15,2021/7/27 11:00
2021/7/27,CZ3651,B738,A,169,2021/7/27 11:05,2021/7/27 10:53,2021/7/27 11:02,2021/7/27 10:15,2021/7/27 10:03
2021/7/27,FM9325,B738,A,101,2021/7/27 11:10,2021/7/27 11:11,2021/7/27 11:27,2021/7/27 10:20,2021/7/27 10:21
2021/7/27,CZ6753,B77W,A,155,2021/7/27 11:10,2021/7/27 10:59,2021/7/27 11:14,2021/7/27 10:20,2021/7/27 10:09
2021/7/27,8L9889,A320,A,154,2021/7/27 11:10,2021/7/27 11:16,2021/7/27 11:31,2021/7/27 10:20,2021/7/27 10:26
2021/7/27,MU2999,A20N,A,118,2021/7/27 11:20,2021/7/27 15:58,2021/7/27 16:15,2021/7/27 10:30,2021/7/27 15:08
2021/7/27,CZ3515,B789,A,149,2021/7/27 11:25,2021/7/27 11:39,2021/7/27 11:52,2021/7/27 10:35,2021/7/27 10:49
2021/7/27,MU5426,A321,A,145,2021/7/27 11:35,2021/7/27 12:04,2021/7/27 12:14,2021/7/27 10:45,2021/7/27 11:14
2021/7/27,AA700D,B772,A,61,2021/7/27 11:37,2021/7/27 11:36,2021/7/27 11:51,2021/7/27 10:47,2021/7/27 10:46
2021/7/27,NH8433,B763,A,611,2021/7/27 11:40,2021/7/27 11:04,2021/7/27 11:21,2021/7/27 10:50,2021/7/27 10:14
2021/7/27,CZ5746,A320,A,187,2021/7/27 11:40,2021/7/27 10:58,2021/7/27 11:14,2021/7/27 10:50,2021/7/27 10:08
2021/7/27,MU5264,ARJ2,A,503,2021/7/27 11:40,2021/7/27 11:34,2021/7/27 11:41,2021/7/27 10:50,2021/7/27 10:44
2021/7/27,CZ6505,A320,A,156,2021/7/27 11:45,2021/7/27 11:09,2021/7/27 11:26,2021/7/27 10:55,2021/7/27 10:19
2021/7/27,MU6968,A321,A,129,2021/7/27 11:50,2021/7/27 11:11,2021/7/27 11:20,2021/7/27 11:00,2021/7/27 10:21
2021/7/27,9C6392,A320,A,163,2021/7/27 11:50,2021/7/27 11:30,2021/7/27 11:42,2021/7/27 11:00,2021/7/27 10:40
2021/7/27,NX102,A21N,A,82,2021/7/27 11:55,2021/7/27 11:29,2021/7/27 11:43,2021/7/27 11:05,2021/7/27 10:39
2021/7/27,MU2674,B738,A,10,2021/7/27 11:55,2021/7/27 13:46,2021/7/27 13:58,2021/7/27 11:05,2021/7/27 12:56
2021/7/27,FM9142,B738,A,567,2021/7/27 11:55,2021/7/27 11:23,2021/7/27 11:34,2021/7/27 11:05,2021/7/27 10:33
2021/7/27,HO1106,A320,A,98,2021/7/27 12:00,2021/7/27 12:02,2021/7/27 12:15,2021/7/27 11:10,2021/7/27 11:12
2021/7/27,CA1665,B737,A,88,2021/7/27 12:00,2021/7/27 11:47,2021/7/27 12:07,2021/7/27 11:10,2021/7/27 10:57
2021/7/27,CZ6533,A321,A,179,2021/7/27 12:00,2021/7/27 11:16,2021/7/27 11:34,2021/7/27 11:10,2021/7/27 10:26
2021/7/27,5Y517,B747,A,332,2021/7/27 12:00,2021/7/27 11:25,2021/7/27 11:30,2021/7/27 11:10,2021/7/27 10:35
2021/7/27,ZH9505,A333,A,57,2021/7/27 12:00,2021/7/27 12:23,2021/7/27 12:51,2021/7/27 11:10,2021/7/27 11:33
2021/7/27,GS6587,E195,A,185,2021/7/27 12:05,2021/7/27 12:13,2021/7/27 12:42,2021/7/27 11:15,2021/7/27 11:23
2021/7/27,KN5705,B737,A,134,2021/7/27 12:05,2021/7/27 12:07,2021/7/27 12:21,2021/7/27 11:15,2021/7/27 11:17
2021/7/27,CX368,B77W,A,87,2021/7/27 12:10,2021/7/27 11:42,2021/7/27 11:56,2021/7/27 11:20,2021/7/27 10:52
2021/7/27,CZ6751,A321,A,181,2021/7/27 12:10,2021/7/27 12:28,2021/7/27 12:55,2021/7/27 11:20,2021/7/27 11:38
2021/7/27,FM9177,B738,A,117,2021/7/27 12:15,2021/7/27 11:39,2021/7/27 11:47,2021/7/27 11:25,2021/7/27 10:49
2021/7/27,MU5675,B738,A,15,2021/7/27 12:25,2021/7/27 12:16,2021/7/27 12:28,2021/7/27 11:35,2021/7/27 11:26
2021/7/27,HO1170,A321,A,55,2021/7/27 12:30,2021/7/27 12:17,2021/7/27 12:43,2021/7/27 11:40,2021/7/27 11:27
2021/7/27,MU5616,A20N,A,115,2021/7/27 12:30,2021/7/27 12:15,2021/7/27 12:40,2021/7/27 11:40,2021/7/27 11:25
2021/7/27,9C8524,A320,A,152,2021/7/27 12:35,2021/7/27 13:18,2021/7/27 13:27,2021/7/27 11:45,2021/7/27 12:28
2021/7/27,CA4513,A332,A,57,2021/7/27 12:35,2021/7/27 18:45,2021/7/27 18:57,2021/7/27 11:45,2021/7/27 17:55
2021/7/27,HO1160,A321,A,95,2021/7/27 12:35,2021/7/27 12:30,2021/7/27 12:51,2021/7/27 11:45,2021/7/27 11:40
2021/7/27,CZ3851,B738,A,184,2021/7/27 12:40,2021/7/27 12:34,2021/7/27 12:55,2021/7/27 11:50,2021/7/27 11:44
2021/7/27,HO1174,A320,A,51,2021/7/27 12:40,2021/7/27 12:28,2021/7/27 12:45,2021/7/27 11:50,2021/7/27 11:38
2021/7/27,CZ3240,A320,A,183,2021/7/27 12:45,2021/7/27 12:25,2021/7/27 12:45,2021/7/27 11:55,2021/7/27 11:35
2021/7/27,9C8840,A320,A,561,2021/7/27 12:45,2021/7/27 12:04,2021/7/27 12:23,2021/7/27 11:55,2021/7/27 11:14
2021/7/27,FM9122,B738,A,201,2021/7/27 12:50,2021/7/27 12:52,2021/7/27 13:16,2021/7/27 12:00,2021/7/27 12:02
2021/7/27,9C8820,A320,A,171,2021/7/27 12:55,2021/7/27 12:40,2021/7/27 12:54,2021/7/27 12:05,2021/7/27 11:50
2021/7/27,MU9715,B737,A,6,2021/7/27 12:55,2021/7/27 13:21,2021/7/27 13:35,2021/7/27 12:05,2021/7/27 12:31
2021/7/27,9C8732,A320,A,170,2021/7/27 12:55,2021/7/27 13:24,2021/7/27 13:32,2021/7/27 12:05,2021/7/27 12:34
2021/7/27,FM913T,B738,A,9,2021/7/27 13:00,2021/7/27 13:29,2021/7/27 13:43,2021/7/27 12:10,2021/7/27 12:39
2021/7/27,FM9240,B737,A,108,2021/7/27 13:00,2021/7/27 12:37,2021/7/27 12:48,2021/7/27 12:10,2021/7/27 11:47
2021/7/27,HO1146,A320,A,92,2021/7/27 13:00,2021/7/27 12:54,2021/7/27 13:10,2021/7/27 12:10,2021/7/27 12:04
2021/7/27,MU5586,B738,A,11,2021/7/27 13:05,2021/7/27 12:49,2021/7/27 13:07,2021/7/27 12:15,2021/7/27 11:59
2021/7/27,HO1092,A320,A,93,2021/7/27 13:05,2021/7/27 13:23,2021/7/27 13:44,2021/7/27 12:15,2021/7/27 12:33
2021/7/27,CZ3657,B738,A,187,2021/7/27 13:05,2021/7/27 14:02,2021/7/27 14:20,2021/7/27 12:15,2021/7/27 13:12
2021/7/27,MU6472,A321,A,143,2021/7/27 13:05,2021/7/27 14:05,2021/7/27 14:21,2021/7/27 12:15,2021/7/27 13:15
2021/7/27,CZ5790,A321,A,148,2021/7/27 13:10,2021/7/27 13:28,2021/7/27 13:49,2021/7/27 12:20,2021/7/27 12:38
2021/7/27,HO1140,A320,A,58,2021/7/27 13:10,2021/7/27 13:26,2021/7/27 14:11,2021/7/27 12:20,2021/7/27 12:36
2021/7/27,MU2176,A20N,A,116,2021/7/27 13:10,2021/7/27 12:43,2021/7/27 12:53,2021/7/27 12:20,2021/7/27 11:53
2021/7/27,FM9462,B737,A,123,2021/7/27 13:15,2021/7/27 13:56,2021/7/27 14:03,2021/7/27 12:25,2021/7/27 13:06
2021/7/27,MU6578,A20N,A,112,2021/7/27 13:20,2021/7/27 13:39,2021/7/27 13:48,2021/7/27 12:30,2021/7/27 12:49
2021/7/27,HO1056,A320,A,52,2021/7/27 13:20,2021/7/27 13:30,2021/7/27 13:57,2021/7/27 12:30,2021/7/27 12:40
2021/7/27,CZ8881,A333,A,809,2021/7/27 13:35,2021/7/27 14:04,2021/7/27 14:25,2021/7/27 12:45,2021/7/27 13:14
2021/7/27,CA1894,A333,A,811,2021/7/27 13:35,2021/7/27 15:16,2021/7/27 15:29,2021/7/27 12:45,2021/7/27 14:26
2021/7/27,9C8844,A320,A,176,2021/7/27 13:35,2021/7/27 13:36,2021/7/27 13:51,2021/7/27 12:45,2021/7/27 12:46
2021/7/27,CA1980,A321,A,86,2021/7/27 13:40,2021/7/27 13:14,2021/7/27 13:28,2021/7/27 12:50,2021/7/27 12:24
2021/7/27,CA1972,A321,A,64,2021/7/27 13:45,2021/7/27 13:49,2021/7/27 14:08,2021/7/27 12:55,2021/7/27 12:59
2021/7/27,MU6446,A319,A,109,2021/7/27 13:45,2021/7/27 13:36,2021/7/27 14:02,2021/7/27 12:55,2021/7/27 12:46
2021/7/27,9C8810,A320,A,162,2021/7/27 13:45,2021/7/27 13:26,2021/7/27 13:41,2021/7/27 12:55,2021/7/27 12:36
2021/7/27,9C8912,A320,A,159,2021/7/27 13:50,2021/7/27 14:12,2021/7/27 14:26,2021/7/27 13:00,2021/7/27 13:22
2021/7/27,9C6568,A320,A,149,2021/7/27 13:50,2021/7/27 16:22,2021/7/27 16:37,2021/7/27 13:00,2021/7/27 15:32
2021/7/27,MU6512,A320,A,146,2021/7/27 13:50,2021/7/27 13:43,2021/7/27 13:58,2021/7/27 13:00,2021/7/27 12:53
2021/7/27,MU5196,A320,A,101,2021/7/27 13:55,2021/7/27 17:26,2021/7/27 17:38,2021/7/27 13:05,2021/7/27 16:36
2021/7/27,9C8824,A320,A,167,2021/7/27 13:55,2021/7/27 14:13,2021/7/27 14:25,2021/7/27 13:05,2021/7/27 13:23
2021/7/27,HU7231,B738,A,173,2021/7/27 13:55,2021/7/27 14:48,2021/7/27 15:01,2021/7/27 13:05,2021/7/27 13:58
2021/7/27,CA1962,A321,A,56,2021/7/27 14:00,2021/7/27 14:54,2021/7/27 15:11,2021/7/27 13:10,2021/7/27 14:04
2021/7/27,HO1052,A320,A,815,2021/7/27 14:00,2021/7/27 13:54,2021/7/27 14:12,2021/7/27 13:10,2021/7/27 13:04
